SecID;PerformanceID;FundId;Company;DomicileId;CompanyName;FundName;SecurityName;LegalStructure;ShareClassLegalName;UCITS;MorningstarCategoryId;InceptionDate;Status;ObsoleteDate;IsBaseCurrency;IsPrimaryShareClass;IsOldestClass;CurrencyId;IncomeDistribution;AccumulatedDistribution;InsuranceFund;HedgeFund;FundOfFunds;ExchangeTradedShare;CUSIP;ISIN;CurrencySpecificISIN;SEDOL;Ticker;GermanWKN;AustrianWKN;Valoren;MEX;OsloBors;FundSERV;APIR;ITAJ;FocusId;PricingFrequency;PricingDelay;ReportsOnFridays;ReportsOnSundays;FR_PEA;FR_AMF;IT_CategoriaAssogestioni;UK_IMASector;UK_AICSector;ES_CategoriaInverco;BE_CBF;DK_IFR;ES_INP;FR_FIP;HK_IFA;HK_MPF;HK_SCH;IL_ISA;UK_LIF/ABI Life;UK_PEN/ABI Pension;ZA_ASISA;AvailableForPensionPlan;GIFSCode;SuspendedPricing;ExchangeId;InstitutionalOnly;PenceTraded;DataReadiness;DataReadinessChangeDate;SociallyConscious;AMFI;KRCodeClass;KRCodeFund;MasterPortfolioId;PortfolioDate;LegalStructureId;SITCACode;SITCACategoryId;CICCode;GlobalCategoryId;MoneyMarketFund;AvailableForRetirementPlan;AvailableForInsuranceProduct;ShareClassTypeId;ShareClassType;RestrictedScheme;BroadAssetClass;CSDCCCode;MorningstarCategoryId_Fund;FR_PEA_PME;SpanishESP;IndexingApproach;SyntheticType;UKReportingFund;UKStatusStartDate;GermanTaxTransparence;AUTTaxTransparence;TrackRecordExtension;TrackRecordInheritedFrom;TrackRecordExtensionType
F0GBR04HCI;0P00000HAY;FSGBR0525W;0C0000ARZP;FRA;Myria Asset Management;UFF Croissance PME A;UFF Croissance PME A;FCP;UFF Croissance PME A;1;EUCA000850;36493;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0007037890;FR0007037890;;;;;1010327;;;;;;FF00000170645;W$;0;;;1;LC00000085;;;;;;;;;;;;;;;;0;GIFS$$$299;;;;;;;0;;;;1057438;43008;23;;;;$GC$EUEQMS;0;0;0;;;0;Equity;;EUCA000850;0;0;5;;;;0;0;;;
F0GBR04H8I;0P00000H77;FSGBR05248;0C00009TH6;FRA;Vega Investment Managers;Vega France Convictions;Vega France Convictions RD;FCP;Vega France Convictions RD;1;EUCA000636;33861;Active;;1;0;1;EUR;1;0;0;0;0;0;;FR0007485081;FR0007485081;;;;;782888;;;;;;FF00000181212;D$;1;;;1;LC00000035;;;;;;;;;;;;;;;;0;GIFS$$$411;;;;;;;0;;;;1074065;42916;23;;;41;$GC$EUEQLC;0;0;0;;;0;Equity;;EUCA000636;0;0;5;;;;0;0;;;
F0GBR04H8K;0P00000H79;FSGBR05249;0C00009TH6;FRA;Vega Investment Managers;Vega Patrimoine;Vega Patrimoine RD;FCP;Vega Patrimoine RD;1;EUCA000865;29190;Active;;1;0;;EUR;1;0;0;0;0;0;;FR0000444549;FR0000444549;;;;;1096583;;;;;;FF00000180773;D$;1;;;0;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$365;;;;;;;0;;;;1074067;42916;23;;;;$GC$MODALL;0;0;0;;;0;Allocation;;EUCA000865;0;0;5;;;;0;0;;;
F0GBR04H8M;0P00000H7A;FSGBR0524A;0C00009TH6;FRA;Vega Investment Managers;Véga Euro Spread;Véga Euro Spread RD;FCP;Véga Euro Spread RD;1;EUCA000587;30022;Active;;1;0;1;EUR;1;0;0;0;0;0;;FR0007371877;FR0007371877;;;;;434338;;;;;;FF00000181703;D$;1;;;0;LC00000038;;;;;;;;;;;;;;;;0;GIFS$$$185;;;;;;;0;;;;1074069;42916;23;;;42;$GC$EUROFI;0;0;0;;;0;Fixed Income;;EUCA000587;0;0;5;;;;0;0;;;
F0GBR04HDE;0P00000HBT;FSGBR0526A;0C0000AUL2;FRA;Unofi-Gestion dActifs;Unofi-Oblig;Unofi-Oblig D;FCP;Unofi-Oblig D;1;EUCA000587;33834;Active;;1;0;1;EUR;1;0;0;0;0;0;;FR0007485867;FR0007485867;;;;;415398;;;;;;FF00002039904;D$;2;;;0;LC00000038;;;;;;;;;;;;;;;;0;GIFS$$$185;;;;;;;0;;;;1233212;43373;23;;;42;$GC$EUROFI;0;0;0;;;0;Fixed Income;;EUCA000587;0;0;5;;;;0;0;;;
F0GBR04HDG;0P00000HBV;FSGBR0526E;0C0000AUL2;FRA;Unofi-Gestion dActifs;Unofi-Progrès;Unofi-Progrès C;FCP;Unofi-Progrès C;1;EUCA000865;36418;Active;;1;0;;EUR;0;1;0;0;1;0;;FR0007036017;FR0007036017;;;;;905161;;;;;;FF00001032420;D$;2;;;0;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$365;;;;;;;0;;;;1233216;43373;23;;;;$GC$MODALL;0;0;0;;;0;Allocation;;EUCA000865;0;0;5;;;;0;0;;;
F0GBR04HDI;0P00000HBX;FSGBR0526F;0C0000AUL2;FRA;Unofi-Gestion dActifs;Unofi-Prudence;Unofi-Prudence C;FCP;Unofi-Prudence C;1;EUCA000863;36417;Active;;1;0;1;EUR;0;1;0;0;1;0;;FR0007035993;FR0007035993;;;;;;;;;;;FF00001031278;D$;2;;;0;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$360;;;;;;;0;;;;1233215;43373;23;;;;$GC$CALLOC;0;0;0;;;0;Allocation;;EUCA000863;0;0;5;;;;0;0;;;
F0GBR04HDQ;0P00000HC3;FSGBR0526E;0C0000AUL2;FRA;Unofi-Gestion dActifs;Unofi-Progrès;Unofi-Progrès D;FCP;Unofi-Progrès D;1;EUCA000865;36417;Active;;1;0;1;EUR;1;0;0;0;1;0;;FR0007037270;FR0007037270;;;;;912171;;;;;;FF00001032421;D$;4;;;0;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$365;;;;;;;0;;;;1233216;43373;23;;;;$GC$MODALL;0;0;0;;;0;Allocation;;EUCA000865;0;0;5;;;;0;0;;;
F0GBR04HDS;0P00000HC5;FSGBR0526F;0C0000AUL2;FRA;Unofi-Gestion dActifs;Unofi-Prudence;Unofi-Prudence D;FCP;Unofi-Prudence D;1;EUCA000863;36417;Active;;1;0;;EUR;1;0;0;0;1;0;;FR0007037254;FR0007037254;;;;;;;;;;;FF00001031279;D$;4;;;0;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$360;;;;;;;0;;;;1233215;43373;23;;;;$GC$CALLOC;0;0;0;;;0;Allocation;;EUCA000863;0;0;5;;;;0;0;;;
F0GBR04HE2;0P00000HCE;FSGBR0526Q;0C00001NVJ;FRA;CA Indosuez Gestion;Vendôme France;Vendôme France PC;FCP;Vendôme France PC;1;EUCA000636;29182;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0010111526;FR0010111526;;;;;525637;;;;;;FF00000169961;D$;3;;;1;LC00000035;;;;;;;;;;;;;;;;0;GIFS$$$411;;;;;;;0;;;;1785349;43373;23;;;41;$GC$EUEQLC;0;0;0;;;0;Equity;;EUCA000636;0;0;5;;;;0;0;;;
F0GBR04HF0;0P00000HDB;FSGBR0526Q;0C00001NVJ;FRA;CA Indosuez Gestion;Vendôme France;Vendôme France PD;FCP;Vendôme France PD;1;EUCA000636;29182;Active;;1;0;;EUR;1;0;0;0;0;0;;FR0000980500;FR0000980500;;;;;126905;;;;;;FF00000182776;D$;3;;;1;LC00000035;;;;;;;;;;;;;;;;0;GIFS$$$411;;;;;;;0;;;;1785349;43373;23;;;41;$GC$EUEQLC;0;0;0;;;0;Equity;;EUCA000636;0;0;5;;;;0;0;;;
F0GBR04HF4;0P00000HDF;FSGBR0526T;0C000068ZH;FRA;Amundi Asset Management;Vendôme Obli Moyen Terme;Vendôme Obli Moyen Terme D;FCP;Vendôme Obli Moyen Terme D;1;EUCA000587;35107;Active;;1;0;;EUR;1;0;0;0;0;0;;FR0010080879;FR0010080879;;;;;422905;;;;;;FF00000180984;D$;3;;;0;LC00000038;;;;;;;;;;;;;;;;0;GIFS$$$185;;;;;;;0;;;;799586;43373;23;;;42;$GC$EUROFI;0;0;0;;;0;Fixed Income;;EUCA000587;0;0;5;;;;0;0;;;
F0GBR04HF5;0P00000HDG;FSGBR05ATQ;0C00001TFD;FRA;Federal Finance Gestion;Pro-Federal Institutionnel;Pro-Federal Institutionnel A/I;FCP;Pro-Federal Institutionnel;1;EUCA000591;37649;Active;;1;0;1;EUR;1;0;0;0;0;0;;FR0000991010;FR0000991010;;;;;1542912;;;;;;FF00000193708;D$;3;;;0;LC00002067;;;;;;;;;;;;;;;;0;GIFS$$$245;;;;;;;0;;;;53086;43373;23;;;43;$GC$EUROMM;0;0;0;;;0;Money Market;;EUCA000591;0;0;5;;;;0;0;;;
F0GBR04HF6;0P00000HDH;FSGBR0526U;0C00001TX2;FRA;Aviva Investors France;Aviva Asie;Aviva Asie A/I;FCP;Aviva Asie;1;EUCA000779;34386;Active;;1;0;1;EUR;1;0;0;0;0;0;;FR0007478052;FR0007478052;;;;;242062;;;;;;FF00000170065;D$;1;;;0;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$023;;;;;;;0;;;;317154;43373;23;;;41;$GC$ASEXEQ;0;0;0;;;0;Equity;;EUCA000779;0;0;5;;;;0;0;;;
F0GBR04HF8;0P00000HDJ;FSGBR0526V;0C00001TX2;FRA;Aviva Investors France;Aviva Convertibles;Aviva Convertibles;SICAV;Aviva Convertibles;1;EUCA000750;35097;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0000014292;FR0000014292;;;;;253214;;;;;;FF00000170487;D$;1;;;0;LC00000264;LC00000030;;;;;;;;;;;;;;;0;GIFS$$$977;;;;;;;0;;;;211700;43373;9;;;42;$GC$CONVER;0;0;0;;;0;Convertibles;;EUCA000750;0;0;5;;;;0;0;;;
F0GBR04HE4;0P00000HCG;FSGBR0526J;0C00001NVJ;FRA;CA Indosuez Gestion;Vendôme Investissement;Vendôme Investissement;FCP;Vendôme Investissement;1;EUCA000563;29182;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0000980476;FR0000980476;;;;;525638;;;;;;FF00000169964;D$;3;;;0;LC00000037;;;;;;;;;;;;;;;;0;GIFS$$$251;;;;;;;0;;;;;;23;;;44;$GC$AGALOC;0;0;0;;;0;Allocation;;EUCA000563;0;0;5;;;;0;0;;;
F0GBR04HE8;0P00000HCK;FSGBR0526T;0C000068ZH;FRA;Amundi Asset Management;Vendôme Obli Moyen Terme;Vendôme Obli Moyen Terme C;FCP;Vendôme Obli Moyen Terme C;1;EUCA000587;29861;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0000980518;FR0000980518;;;;;87386;;;;;;FF00000169965;D$;3;;;0;LC00000038;;;;;;;;;;;;;;;;0;GIFS$$$185;;;;;;;0;;;;799586;43373;23;;;42;$GC$EUROFI;0;0;0;;;0;Fixed Income;;EUCA000587;0;0;5;;;;0;0;;;
F0GBR04HEA;0P00000HCM;FSGBR0526K;0C00001NVJ;FRA;CA Indosuez Gestion;Indosuez Allocation 0;Indosuez Allocation 0 D;FCP;Indosuez Allocation 0 D;1;EUCA000564;29609;Active;;1;0;;EUR;1;0;0;0;1;0;;FR0010156760;FR0010156760;;;;;87300;;;;;;FF00000182928;D$;3;;;0;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$201;;;;;;;0;;;;;;23;;;44;$GC$CALLOC;0;0;0;;;0;Allocation;;EUCA000564;0;0;5;;;;0;0;;;
F0GBR04HEQ;0P00000HD1;FSGBR0526M;0C00001NVJ;FRA;CA Indosuez Gestion;Vendôme Sélection;Vendôme Sélection PC;FCP;Vendôme Sélection PC;1;EUCA000637;31016;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0007371729;FR0007371729;;;;;525640;;;;;;FF00000169963;D$;3;;;1;LC00000035;;;;;;;;;;;;;;;;0;GIFS$$$663;;;;;;;0;;;;1785350;43373;23;;;41;$GC$EUEQMS;0;0;0;;;0;Equity;;EUCA000637;0;0;5;;;;0;0;;;
F0GBR04HFY;0P00000HE9;FSGBR05278;0C00001TX2;FRA;Aviva Investors France;Aviva Performance;Aviva Performance A/I;FCP;Aviva Performance;1;EUCA000864;33763;Active;;1;0;1;EUR;1;0;0;0;0;0;;FR0007488689;FR0007488689;;;;;18030;;;;;;FF00000170038;D$;1;;;0;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$363;;;;;;;0;;;;211714;43373;23;;;;$GC$FALLOC;0;0;0;;;0;Allocation;;EUCA000864;0;0;5;;;;0;0;;;
F0GBR04HG0;0P00000HEB;FSGBR05279;0C00001TX2;FRA;Aviva Investors France;Aviva Valorisation Opportunités;Aviva Valorisation Opportunités;FCP;Aviva Valorisation Opportunités;1;EUCA000865;35899;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0007020029;FR0007020029;;;;;883766;;;;;;FF00000170219;D$;1;;;0;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$365;;;;;;;0;;;;211715;43373;23;;;;$GC$MODALL;0;0;0;;;0;Allocation;;EUCA000865;0;0;5;;;;0;0;;;
F0GBR04HG2;0P00000HED;FSGBR0527A;0C00001TX2;FRA;Aviva Investors France;Aviva Conviction Opportunités;Aviva Conviction Opportunités;FCP;Aviva Conviction Opportunités;1;EUCA000862;35899;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0007020045;FR0007020045;;;;;886517;;;;;;FF00000170220;D$;1;;;0;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$359;;;;;;;0;;;;211716;43373;23;;;;$GC$AGALOC;0;0;0;;;0;Allocation;;EUCA000862;0;0;5;;;;0;0;;;
F0GBR04HG4;0P00000HEF;FSGBR0527B;0C00001TX2;FRA;Aviva Investors France;Aviva Sélection Opportunités;Aviva Sélection Opportunités;FCP;Aviva Sélection Opportunités;1;EUCA000863;35899;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0007020037;FR0007020037;;;;;883777;;;;;;FF00000170221;D$;1;;;0;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$360;;;;;;;0;;;;211717;43373;23;;;;$GC$CALLOC;0;0;0;;;0;Allocation;;EUCA000863;0;0;5;;;;0;0;;;
F0GBR04HG6;0P00000HEH;FSGBR0527C;0C00001TX2;FRA;Aviva Investors France;Aviva Rendement Europe;Aviva Rendement Europe A/I;SICAV;Aviva Rendement Europe;1;EUCA000587;31412;Active;;1;0;1;EUR;1;0;0;0;0;0;;FR0000097503;FR0000097503;;;;;515146;;;;;;FF00000170372;D$;1;;;0;LC00000039;;;;;;;;;;;;;;;;0;GIFS$$$185;;;;;;;0;;;;211718;43373;9;;;42;$GC$EUROFI;0;0;0;;;0;Fixed Income;;EUCA000587;0;0;5;;;;0;0;;;
F0GBR04HI2;0P00000HGD;FSGBR05283;0C0000AS5X;FRA;Allianz Global Investors GmbH;Allianz Europe Equity Climate Transition;Allianz Europe Eq Clmt Transition R C/D;FCP;Allianz Europe Equity Climate Transition R C/D;1;EUCA000706;39279;Active;;1;0;1;EUR;1;0;0;0;0;0;;FR0010116137;FR0010116137;;;;;1951374;;;;;;FF00000170121;D$;3;;;1;LC00000037;;;;;;;;;;;;;;;;0;GIFS$$$004;;;;;;;1;;;;51763;43343;23;;;41;$GC$EUEQLC;0;0;0;;;0;Equity;;EUCA000706;0;0;5;;;;0;0;1;;0
F0GBR04HI6;0P00000HGH;FSGBR05284;0C00009TH6;FRA;Vega Investment Managers;Vega Grande Europe;Vega Grande Europe I;FCP;Vega Grande Europe I;1;EUCA000511;36882;Active;;1;0;1;EUR;0;1;0;0;1;0;;FR0000449878;FR0000449878;;;;;1173709;;;;;;FF00000170746;D$;3;;;1;LC00000037;;;;;;;;;;;;;;;;0;GIFS$$$041;;;;;;;0;;;;56385;42004;23;;;41;$GC$EUEQLC;0;0;0;;;0;Equity;;EUCA000511;0;0;5;;;;0;0;;;
F0GBR06XFE;0P000069SS;FSGBR05D7Z;0C00001S4W;GBR;Threadneedle Investment Services Ltd;Threadneedle American Smlr Coms Fd(US);Threadneedle AmerSmlrComs(US) Ret IncEUR;Open Ended Investment Company;Threadneedle American Smaller Companies Fund(US) Retail Income EUR;1;EUCA000853;38602;Active;;1;0;;EUR;1;0;0;0;0;0;;GB00B0H6DT06;GB00B0H6DT06;;;A0F67Z;;2273431;ADASCA;;;;;FF00000348688;D$;0;;;0;LC00000267;;LC00000060;;;;;;;LC00000497;;;;;;;0;GIFS$$$325;;;;;;;0;;;;54991;43343;8;;;;$GC$USEQMC;0;0;0;37;Mgmt + Dist Fee;1;Equity;;EUCA000853;0;1;5;;;;1;1;;;
F0GBR04I5B;0P00000I16;FSGBR05B2L;0C00001QL6;FRA;Platinium Gestion;Platinium Eureka;Platinium Eureka C;FCP;Platinium Eureka C;1;EUCA000564;37623;Active;;1;0;1;EUR;0;1;0;0;1;0;;FR0010308833;FR0010308833;;;;;2489717;;;;;;FF00000180948;D$;5;;;0;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$201;;;;;;;0;;;;68745;43404;23;;;44;$GC$CALLOC;0;0;0;;;0;Allocation;;EUCA000564;0;0;5;;;;0;0;;;
F0GBR04I4P;0P00000I0K;FSGBR05B2B;0C00001KY9;FRA;Advenis Investment Managers;AIM Europe Multicaps;AIM Europe Multicaps C;FCP;AIM Europe Multicaps C;1;EUCA000514;37971;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0010250142;FR0010250142;;;;;2316451;;;;;;FF00000251026;D$;2;;;1;LC00000037;;;;;;;;;;;;;;;;0;GIFS$$$906;;;;;;;0;;;;315390;43343;23;;;41;$GC$EUEQLC;0;0;0;;;0;Equity;;EUCA000514;0;0;5;;;;0;0;;;
F0GBR06928;0P00001PDX;FSGBR06KWN;0C00001MBO;FRA;CM-CIC Asset Management;Union Institutionnels;Union Institutionnels;FCP;Union Institutionnels;1;EUCA000591;32142;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0000994535;FR0000994535;;;;;1615247;;;;;;FF00000199193;D$;0;;;0;LC00002067;;;;;;;;;;;;;;;;0;GIFS$$$245;;;1;;;;0;;;;1871293;43312;23;;;43;$GC$EUROMM;0;0;0;;;0;Money Market;;EUCA000591;0;0;5;;;;0;0;;;
F0GBR065PA;0P00001PDY;FSGBR051G5;0C00001MBO;FRA;CM-CIC Asset Management;Union Obli Internationales;Union Obli Internationales C;FCP;Union Obli Internationales C;1;EUCA000588;38654;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0010250605;FR0010250605;;;;;2319919;;;;;;FF00000299350;D$;3;;;0;LC00000039;;;;;;;;;;;;;;;;0;GIFS$$$062;;;;;;;0;;;;524658;43312;23;;;42;$GC$GLOBFI;0;0;0;;;0;Fixed Income;;EUCA000588;0;0;5;;;;0;0;1;;
F0GBR0692A;0P00001PE0;FSGBR06KWP;0C00001MBO;FRA;CM-CIC Asset Management;Union Dynamique Court Terme;Union Dynamique Court Terme A;FCP;Union Dynamique Court Terme A;1;EUCA000804;36511;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0010522615;FR0010522615;;;;;3414413;;;;;;FF00000262535;D$;3;;;0;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$813;;;;;;;0;;;;255731;43312;23;;;46;$GC$ALTGLM;0;0;0;;;0;Alternative;;EUCA000804;0;0;5;;;;0;0;;;
F0GBR0692B;0P00001PE1;FSGBR06KWQ;0C00001MBO;FRA;CM-CIC Asset Management;CM-CIC USA;CM-CIC USA C;FCP;CM-CIC USA C;1;EUCA000527;37456;Active;;1;0;1;EUR;0;1;0;0;1;0;;FR0000986614;FR0000986614;;;;;1455552;;;;;;FF00000192957;D$;3;;;0;LC00000037;;;;;;;;;;;;;;;;0;GIFS$$$910;;;;;;;0;;;;305696;43312;23;;;41;$GC$USEQLG;0;0;0;;;0;Equity;;EUCA000527;0;0;5;;;;0;0;;;
F0GBR0693G;0P00001PEB;FSGBR06KXQ;0C00001MBO;FRA;CM-CIC Asset Management;Valorobligations;Valorobligations C;FCP;Valorobligations C;0;EUCA000587;31450;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0007481395;FR0007481395;;;;;251833;;;;;;FF00001016252;W$;3;;;0;LC00000038;;;;;;;;;;;;;;;;0;GIFS$$$185;;;;;;;0;;;;996381;41912;23;;;42;$GC$EUROFI;0;0;0;;;0;Fixed Income;;EUCA000587;0;0;5;;;;0;0;;;
F0GBR04YV8;0P00000UZC;FSGBR04I9N;0C00001PK5;FRA;Matignon Finances;France Sélection Valeurs;France Sélection Valeurs;FCP;France Sélection Valeurs;1;EUCA000864;34993;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0007488267;FR0007488267;;;;;112726;;;;;;FF00000181205;W$;4;;;0;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$363;;;;;;;0;;;;;;23;;;;$GC$FALLOC;0;0;0;;;0;Allocation;;EUCA000864;0;0;5;;;;0;0;;;
F0GBR04YW1;0P00000UZP;FSGBR04SQ4;0C000068ZH;FRA;Amundi Asset Management;LCL Actions Diversification;LCL Actions Diversification C;FCP;LCL Actions Diversification C;0;EUCA000563;36370;Active;;1;0;1;EUR;0;1;0;0;1;0;;FR0007034327;FR0007034327;;;;;827587;RTLGD;;;;;FF00000181484;D$;2;;;0;LC00000037;;;;;;;;;;;;;;;;0;GIFS$$$251;;;;;;;0;;;;372836;43373;23;;;44;$GC$AGALOC;0;0;0;;;0;Allocation;;EUCA000563;0;0;5;;;;0;0;;;
F0GBR04MSE;0P00000M8H;FSGBR05CQF;0C00002HQ9;FRA;BNP Paribas Asset Management France;BNPP Easy Stoxx Europe 600 Utilities ETF;BNPP Easy Stoxx Europe 600 Utilities ETF;FCP;BNP Paribas Easy Stoxx Europe 600 Utilities UCITS ETF;1;EUCA000543;37295;Active;;1;0;1;EUR;0;1;0;0;0;1;;FR0007068036;FR0007068036;;SYU;A0CBBD;;1378014;ELEEEU;;;;;FF00000181658;D$;3;;;1;LC00000085;;;;;;;;;;;;;;;;0;GIFS$$$802;;EX$$$$XPAR;;0;;;0;;;;727651;43373;23;;;41;$GC$SCUTEQ;0;0;0;;;0;Equity;;EUCA000543;0;0;4;2;;;0;0;;;
F0GBR0534M;0P00000WVI;FSGBR05BC3;0C00001O1P;FRA;Groupama Asset Management;Retraite Equilibre;Retraite Equilibre;FCP;Retraite Equilibre;1;EUCA000565;37167;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0007063797;FR0007063797;;;;;1294435;;;;;;FF00000182732;W$;2;;;0;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$311;;;;;;;0;;;;533033;43100;23;;;44;$GC$MODALL;0;0;0;;;0;Allocation;;EUCA000565;0;0;5;;;;0;0;;;
F0GBR04II4;0P00000IC4;FSGBR05B79;0C00001R3E;FRA;Rothschild Asset Management;Essor Japon Opportunités;Essor Japon Opportunités C EUR;SICAV;Essor Japon Opportunités C EUR;1;EUCA000915;37302;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0000011355;FR0000011355;;;;;1414921;;;;;;FF00000181322;D$;1;;;0;LC00000037;;;;;;;;;;;;;;;;0;GIFS$$$527;;;;;;;0;;;;326405;43373;9;;;;$GC$JPNEQY;0;0;0;;;0;Equity;;EUCA000915;0;0;5;;;;0;0;;;
F0GBR04IOV;0P00000IIO;FSGBR05BAF;0C00002HQ9;FRA;BNP Paribas Asset Management France;BNP Paribas Energie Europe;BNP Paribas Energie Europe;FCP;BNP Paribas Energie Europe;0;EUCA000535;37343;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0010077461;FR0010077461;;;A0B5NV;;1854580;;;;;;FF00000182719;D$;2;;;1;LC00000085;LC00000086;;;;;;;;;;;;;;;0;GIFS$$$465;;;;;;;0;;;;156100;43373;23;;;41;$GC$ENERGY;0;0;0;;;0;Equity;;EUCA000535;0;0;5;;;;0;0;;;
F0GBR04ITG;0P00000IN1;FSGBR05BCH;0C00001MBO;FRA;CM-CIC Asset Management;Brongniart Monde;Brongniart Monde C;FCP;Brongniart Monde C;1;EUCA000563;34761;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0007491782;FR0007491782;;;;;348339;;;;;;FF00000292256;D$;3;;;0;LC00000037;;;;;;;;;;;;;;;;0;GIFS$$$251;;;;;;;0;;;;334407;43312;23;;;44;$GC$AGALOC;0;0;0;;;0;Allocation;;EUCA000563;0;0;5;;;;0;0;;;
F0GBR04ITQ;0P00000INB;FSGBR05BCM;0C00001O1P;FRA;Groupama Asset Management;Groupama Oblig Euro;Groupama Oblig Euro I;FCP;Groupama Oblig Euro I;1;EUCA000587;35615;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0000991473;FR0000991473;;;;;1556923;;;;;;FF00000170813;D$;2;;;0;LC00000038;LC00000102;;;;;;;;;;;;;;;0;GIFS$$$185;;;1;;;;0;;;;73436;43100;23;;;42;$GC$EUROFI;0;0;0;;;0;Fixed Income;;EUCA000587;0;0;5;;;;0;0;;;
F0GBR04IU2;0P00000INN;FSGBR05BCR;0C00002HQ9;FRA;BNP Paribas Asset Management France;BNP Paribas Actions Euro Protégé;BNP Paribas Actions Euro Protégé;FCP;BNP Paribas Actions Euro Protégé;1;EUCA000611;36042;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0010077206;FR0010077206;;;;;1853891;;;;;;FF00000181763;D$;3;;;1;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$043;;;;;;;0;;;;53675;43373;23;;;46;$GC$GUARAN;0;0;0;;;0;Miscellaneous;;EUCA000611;0;0;5;;;;0;0;;;
F0GBR04IUA;0P00000INV;FSGBR05BCX;0C00001RM8;FRA;SMA Gestion;Bati Valeurs Europe;Bati Valeurs Europe A/I;FCP;Bati Valeurs Europe;1;EUCA000516;37399;Active;;1;0;1;EUR;1;0;0;0;0;0;;FR0007071642;FR0007071642;;;;;1418774;;;;;;FF00001031079;D$;1;;;0;LC00000085;;;;;;;;;;;;;;;;0;GIFS$$$255;;;;;;;0;;;;519594;40633;23;;;41;$GC$EUEQLC;0;0;0;;;0;Equity;;EUCA000516;0;0;5;;;;0;0;;;
F0GBR04IXD;0P00000IQV;FSGBR05BEA;0C0000AS5X;FRA;Allianz Global Investors GmbH;Allianz Actions France;Allianz Actions France C;SICAV;Allianz Actions France C;1;EUCA000636;34890;Active;;1;0;;EUR;0;1;0;0;0;0;;FR0000011975;FR0000011975;;;;;1356318;;;;;;FF00000170810;D$;3;;;1;LC00000035;;;;;;;;;;;;;;;;0;GIFS$$$411;;;;;;;0;;;;51777;43343;9;;;41;$GC$EUEQLC;0;0;0;;;0;Equity;;EUCA000636;0;0;5;;;;0;0;1;;0
F0GBR04J4J;0P00000IXJ;FSGBR05BGV;0C00001P78;FRA;Apicil Asset Management;Stratégie Alimentation;Stratégie Alimentation;FCP;Stratégie Alimentation;1;EUCA000534;36987;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0000973455;FR0000973455;;;;;;;;;;;FF00001032728;D$;3;;;0;LC00000037;;;;;;;;;;;;;;;;0;GIFS$$$455;;;;;;;0;;;;53457;43281;23;;;41;$GC$CONSUM;0;0;0;;;0;Equity;;EUCA000534;0;0;5;;;;0;0;;;
F0GBR04J5F;0P00000IYE;FSGBR05BHA;0C00001PMB;FRA;Meeschaert Asset Management;MAM High Yield;MAM High Yield C;FCP;MAM High Yield C;1;EUCA000590;33913;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0000981946;FR0000981946;;;;;1379540;;;;;;FF00000181063;D$;1;;;0;LC00000038;;;;;;;;;;;;;;;;0;GIFS$$$258;;;;;;;0;;;;47992;43404;23;;;42;$GC$EUROFI;0;0;0;;;0;Fixed Income;;EUCA000590;0;0;5;;;;0;0;;;
